遥测表
所属厂站,所属通道,所属RTU,编号,名称,描述,地址,备地址,所属间隔,所属设备,点类型,量程单位,工程量程,规约量程,工程值转换系数,工程值偏移量,小数位数,人工置数值,零漂死区,一级低限值,一级高限值,二级低限值,二级高限值,越限返回死区值,画面名称,存储周期,秒存储周期,对应遥信点,属性,报警属性,统计属性,电压报警属性,电压统计属性
1,1,1,1,1#高后备保护_YC00001,MTPR_840Hb_CH_IEC104_V1.00.03_IA,801H,801H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,2,1#高后备保护_YC00002,MTPR_840Hb_CH_IEC104_V1.00.03_IB,802H,802H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,3,1#高后备保护_YC00003,MTPR_840Hb_CH_IEC104_V1.00.03_IC,803H,803H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,4,1#高后备保护_YC00004,MTPR_840Hb_CH_IEC104_V1.00.03_Uab,804H,804H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,5,1#高后备保护_YC00005,MTPR_840Hb_CH_IEC104_V1.00.03_Ubc,805H,805H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,6,1#高后备保护_YC00006,MTPR_840Hb_CH_IEC104_V1.00.03_Uca,806H,806H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,7,1#高后备保护_YC00007,MTPR_840Hb_CH_IEC104_V1.00.03_U0,807H,807H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,8,1#高后备保护_YC00008,MTPR_840Hb_CH_IEC104_V1.00.03_I0,808H,808H,0,0,8,1,1.000000,1.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,9,1#高后备保护_YC00009,MTPR_840Hb_CH_IEC104_V1.00.03_有功功率,809H,809H,0,0,3,19,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,10,1#高后备保护_YC00010,MTPR_840Hb_CH_IEC104_V1.00.03_无功功率,80AH,80AH,0,0,4,20,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,11,1#高后备保护_YC00011,MTPR_840Hb_CH_IEC104_V1.00.03_功率因数,80BH,80BH,0,0,5,21,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,12,1#高后备保护_YC00012,MTPR_840Hb_CH_IEC104_V1.00.03_频率,80CH,80CH,0,0,7,5,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,13,1#高后备保护_YC00013,MTPR_840Hb_CH_IEC104_V1.00.03_DC1,80DH,80DH,0,0,0,23,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,1,14,1#高后备保护_YC00014,MTPR_840Hb_CH_IEC104_V1.00.03_DC2,80EH,80EH,0,0,0,23,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,15,1#低后备保护_YC00015,MTPR_850Hb_CH_IEC104_V1.00.03_IA,801H,801H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,16,1#低后备保护_YC00016,MTPR_850Hb_CH_IEC104_V1.00.03_IB,802H,802H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,17,1#低后备保护_YC00017,MTPR_850Hb_CH_IEC104_V1.00.03_IC,803H,803H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,18,1#低后备保护_YC00018,MTPR_850Hb_CH_IEC104_V1.00.03_Uab,804H,804H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,19,1#低后备保护_YC00019,MTPR_850Hb_CH_IEC104_V1.00.03_Ubc,805H,805H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,20,1#低后备保护_YC00020,MTPR_850Hb_CH_IEC104_V1.00.03_Uca,806H,806H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,21,1#低后备保护_YC00021,MTPR_850Hb_CH_IEC104_V1.00.03_U0,807H,807H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,22,1#低后备保护_YC00022,MTPR_850Hb_CH_IEC104_V1.00.03_I0,808H,808H,0,0,8,1,1.000000,1.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,23,1#低后备保护_YC00023,MTPR_850Hb_CH_IEC104_V1.00.03_有功功率,809H,809H,0,0,3,19,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,24,1#低后备保护_YC00024,MTPR_850Hb_CH_IEC104_V1.00.03_无功功率,80AH,80AH,0,0,4,20,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,25,1#低后备保护_YC00025,MTPR_850Hb_CH_IEC104_V1.00.03_功率因数,80BH,80BH,0,0,5,21,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,26,1#低后备保护_YC00026,MTPR_850Hb_CH_IEC104_V1.00.03_频率,80CH,80CH,0,0,7,5,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,27,1#低后备保护_YC00027,MTPR_850Hb_CH_IEC104_V1.00.03_DC1,80DH,80DH,0,0,0,23,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,2,28,1#低后备保护_YC00028,MTPR_850Hb_CH_IEC104_V1.00.03_DC2,80EH,80EH,0,0,0,23,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,29,1#电容器保护_YC00029,MCPR_810Hb_CH_IEC104_V1.01.01_IA,801H,801H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,30,1#电容器保护_YC00030,MCPR_810Hb_CH_IEC104_V1.01.01_IB,802H,802H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,31,1#电容器保护_YC00031,MCPR_810Hb_CH_IEC104_V1.01.01_IC,803H,803H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,32,1#电容器保护_YC00032,MCPR_810Hb_CH_IEC104_V1.01.01_Uab,804H,804H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,33,1#电容器保护_YC00033,MCPR_810Hb_CH_IEC104_V1.01.01_Ubc,805H,805H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,34,1#电容器保护_YC00034,MCPR_810Hb_CH_IEC104_V1.01.01_Uca,806H,806H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,35,1#电容器保护_YC00035,MCPR_810Hb_CH_IEC104_V1.01.01_有功功率,807H,807H,0,0,3,19,1.000000,1.000000,1.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,36,1#电容器保护_YC00036,MCPR_810Hb_CH_IEC104_V1.01.01_无功功率,808H,808H,0,0,4,20,1.000000,1.000000,1.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,37,1#电容器保护_YC00037,MCPR_810Hb_CH_IEC104_V1.01.01_功率因数,809H,809H,0,0,5,21,1.000000,1.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,38,1#电容器保护_YC00038,MCPR_810Hb_CH_IEC104_V1.01.01_频率,80AH,80AH,0,0,7,5,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,39,1#电容器保护_YC00039,MCPR_810Hb_CH_IEC104_V1.01.01_I0,80BH,80BH,0,0,8,1,1.000000,1.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,40,1#电容器保护_YC00040,MCPR_810Hb_CH_IEC104_V1.01.01_DC1,80CH,80CH,0,0,0,23,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,4,41,1#电容器保护_YC00041,MCPR_810Hb_CH_IEC104_V1.01.01_DC2,80DH,80DH,0,0,0,23,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,42,1#PT柜_YC00042,MPTS_810Hb_IEC104_V1.01.01_Ua1,801H,801H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,43,1#PT柜_YC00043,MPTS_810Hb_IEC104_V1.01.01_Ub1,802H,802H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,44,1#PT柜_YC00044,MPTS_810Hb_IEC104_V1.01.01_Uc1,803H,803H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,45,1#PT柜_YC00045,MPTS_810Hb_IEC104_V1.01.01_Uab1,804H,804H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,46,1#PT柜_YC00046,MPTS_810Hb_IEC104_V1.01.01_Ubc1,805H,805H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,47,1#PT柜_YC00047,MPTS_810Hb_IEC104_V1.01.01_Uca1,806H,806H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,48,1#PT柜_YC00048,MPTS_810Hb_IEC104_V1.01.01_U01,807H,807H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,49,1#PT柜_YC00049,MPTS_810Hb_IEC104_V1.01.01_F1,808H,808H,0,0,7,5,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,50,1#PT柜_YC00050,MPTS_810Hb_IEC104_V1.01.01_Ua2,809H,809H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,51,1#PT柜_YC00051,MPTS_810Hb_IEC104_V1.01.01_Ub2,80AH,80AH,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,52,1#PT柜_YC00052,MPTS_810Hb_IEC104_V1.01.01_Uc2,80BH,80BH,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,53,1#PT柜_YC00053,MPTS_810Hb_IEC104_V1.01.01_Uab2,80CH,80CH,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,54,1#PT柜_YC00054,MPTS_810Hb_IEC104_V1.01.01_Ubc2,80DH,80DH,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,55,1#PT柜_YC00055,MPTS_810Hb_IEC104_V1.01.01_Uca2,80EH,80EH,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,56,1#PT柜_YC00056,MPTS_810Hb_IEC104_V1.01.01_U02,80FH,80FH,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,5,57,1#PT柜_YC00057,MPTS_810Hb_IEC104_V1.01.01_F2,810H,810H,0,0,7,5,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,58,1#馈线保护1_YC00058,MLPR_810Hb_CH_IEC104_V1.02.01_IA,801H,801H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,59,1#馈线保护1_YC00059,MLPR_810Hb_CH_IEC104_V1.02.01_IB,802H,802H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,60,1#馈线保护1_YC00060,MLPR_810Hb_CH_IEC104_V1.02.01_IC,803H,803H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,61,1#馈线保护1_YC00061,MLPR_810Hb_CH_IEC104_V1.02.01_Uab,804H,804H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,62,1#馈线保护1_YC00062,MLPR_810Hb_CH_IEC104_V1.02.01_Ubc,805H,805H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,63,1#馈线保护1_YC00063,MLPR_810Hb_CH_IEC104_V1.02.01_Uca,806H,806H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,64,1#馈线保护1_YC00064,MLPR_810Hb_CH_IEC104_V1.02.01_U0,807H,807H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,65,1#馈线保护1_YC00065,MLPR_810Hb_CH_IEC104_V1.02.01_I0,808H,808H,0,0,8,1,1.000000,1.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,66,1#馈线保护1_YC00066,MLPR_810Hb_CH_IEC104_V1.02.01_UL,809H,809H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,67,1#馈线保护1_YC00067,MLPR_810Hb_CH_IEC104_V1.02.01_有功功率,80AH,80AH,0,0,3,19,1.000000,1.000000,1.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,68,1#馈线保护1_YC00068,MLPR_810Hb_CH_IEC104_V1.02.01_无功功率,80BH,80BH,0,0,4,20,1.000000,1.000000,1.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,69,1#馈线保护1_YC00069,MLPR_810Hb_CH_IEC104_V1.02.01_功率因数,80CH,80CH,0,0,5,21,1.000000,1.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,70,1#馈线保护1_YC00070,MLPR_810Hb_CH_IEC104_V1.02.01_母线频率,80DH,80DH,0,0,7,5,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,71,1#馈线保护1_YC00071,MLPR_810Hb_CH_IEC104_V1.02.01_线路频率,80EH,80EH,0,0,7,5,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,72,1#馈线保护1_YC00072,MLPR_810Hb_CH_IEC104_V1.02.01_DC1,80FH,80FH,0,0,0,23,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,6,73,1#馈线保护1_YC00073,MLPR_810Hb_CH_IEC104_V1.02.01_DC2,810H,810H,0,0,0,23,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,7,74,1#馈线保护2_YC00074,MLPR_810Hb_CH_IEC104_V1.02.01_IA,801H,801H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,7,75,1#馈线保护2_YC00075,MLPR_810Hb_CH_IEC104_V1.02.01_IB,802H,802H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,7,76,1#馈线保护2_YC00076,MLPR_810Hb_CH_IEC104_V1.02.01_IC,803H,803H,0,0,1,1,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,7,77,1#馈线保护2_YC00077,MLPR_810Hb_CH_IEC104_V1.02.01_Uab,804H,804H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,7,78,1#馈线保护2_YC00078,MLPR_810Hb_CH_IEC104_V1.02.01_Ubc,805H,805H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
1,1,7,79,1#馈线保护2_YC00079,MLPR_810Hb_CH_IEC104_V1.02.01_Uca,806H,806H,0,0,2,2,1.000000,1.000000,1.000000,0.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0,0,10,0,0,170,0
